product_id,attibutename,attributevalue
268547804,blouse_color,Multicolor
268368333,blouse_color,Green
268384227,blouse_color,Red
268250634,blouse_color,White
268251730,blouse_color,Purple
268441968,blouse_color,Green
268326360,blouse_color,Black
268558171,blouse_color,Pink
268324433,blouse_color,Blue
268408900,blouse_color,Not Available
268499936,blouse_color,White
268278516,blouse_color,Purple
268570083,blouse_color,Pink
268455049,blouse_color,Not Available
268314311,blouse_color,Red
268349700,blouse_color,Not Available
268460519,blouse_color,Not Available
268359404,blouse_color,Green
268558766,blouse_color,Green
268464027,blouse_color,Black
268548984,blouse_color,Green
268566414,blouse_color,Navy Blue
268613857,blouse_color,Red
268562106,blouse_color,Green
268382006,blouse_color,Not Available
268422069,blouse_color,Blue
268480600,blouse_color,Not Available
268505193,blouse_color,White
268531676,blouse_color,Multicolor
268404426,blouse_color,Grey
268557021,blouse_color,Purple
268419742,blouse_color,Pink
268283657,blouse_color,Blue
268576474,blouse_color,White
268399463,blouse_color,Pink
268551454,blouse_color,Lavendar
268568170,blouse_color,Navy Blue
268363316,blouse_color,Not Available
268499489,blouse_color,Black
268349136,blouse_color,Not Available
268328239,blouse_color,Black
268179788,blouse_color,Orange
268446319,blouse_color,Not Available
268413951,blouse_color,Red
268480390,blouse_color,Not Available
268395241,blouse_color,Blue
268267050,blouse_color,Not Available
268400886,blouse_color,White
268419639,blouse_color,Multicolor
268438580,blouse_color,Not Available
268606440,blouse_color,Multicolor
268320802,blouse_color,Not Available
268605685,blouse_color,Not Available
268391389,blouse_color,Pink
268401236,blouse_color,Multicolor
268397309,blouse_color,Multicolor
268145375,blouse_color,Black
268523711,blouse_color,Blue
268146186,blouse_color,Pink
268260696,blouse_color,Multicolor
268400276,blouse_color,Black
268271291,blouse_color,Purple
268456239,blouse_color,Green
268578423,blouse_color,Not Available
268560832,blouse_color,Not Available
268460474,blouse_color,Navy Blue
268462924,blouse_color,Multicolor
268394976,blouse_color,Multicolor
268574740,blouse_color,Not Available
268319844,blouse_color,Red
268524498,blouse_color,Pink
268530298,blouse_color,Not Available
268559103,blouse_color,Multicolor
268325092,blouse_color,Red
268404642,blouse_color,Grey
268434739,blouse_color,Red
268188784,blouse_color,Black
268571519,blouse_color,Not Available
268607475,blouse_color,Multicolor
268386790,blouse_color,Multicolor
268250162,blouse_color,Not Available
268428103,blouse_color,Blue
268403678,blouse_color,Green
268318904,blouse_color,Red
268373874,blouse_color,Not Available
268505198,blouse_color,Grey
268104215,blouse_color,Green
268391316,blouse_color,Green
268613054,blouse_color,Silver
268414454,blouse_color,Blue
268100420,blouse_color,Yellow
268623802,blouse_color,Red
268572424,blouse_color,Blue
268461030,blouse_color,Not Available
268402958,blouse_color,Brown
268389265,blouse_color,Black
268575030,blouse_color,Not Available
268109374,blouse_color,Pink
268429179,blouse_color,Not Available
268571712,blouse_color,Multicolor
268396439,blouse_color,Yellow
268649722,blouse_color,Not Available
268440480,blouse_color,Pink
268384141,blouse_color,Red
268546147,blouse_color,Black
268278154,blouse_color,Pink
268607027,blouse_color,Multicolor
268280033,blouse_color,Blue
268297798,blouse_color,Grey
268270364,blouse_color,Not Available
268402220,blouse_color,Multicolor
268407199,blouse_color,Multicolor
268430302,blouse_color,White
268416844,blouse_color,Grey
268262685,blouse_color,Maroon
268525775,blouse_color,Black
268327886,blouse_color,Black
268329647,blouse_color,Green
268579148,blouse_color,Red
268293674,blouse_color,Gold
268435590,blouse_color,Beige
268613726,blouse_color,Cream
268436517,blouse_color,Navy Blue
268401699,blouse_color,Navy Blue
268314338,blouse_color,Green
268484866,blouse_color,Not Available
268545588,blouse_color,Green
268428166,blouse_color,Maroon
268319520,blouse_color,Black
268433913,blouse_color,Pink
268423109,blouse_color,Red
268358177,blouse_color,Grey
268280165,blouse_color,White
268468032,blouse_color,Red
268434654,blouse_color,Teal
268552156,blouse_color,Beige
268389155,blouse_color,Green
268567123,blouse_color,Not Available
268420871,blouse_color,Multicolor
268432625,blouse_color,Black
268487084,blouse_color,Pink
268552143,blouse_color,Beige
268400191,blouse_color,Pink
268409160,blouse_color,Pink
268430115,blouse_color,Black
268517672,blouse_color,Red
268537728,blouse_color,Pink
268634441,blouse_color,Pink
268386212,blouse_color,Black
268558567,blouse_color,Not Available
268639077,blouse_color,Not Available
268397781,blouse_color,Multicolor
268421437,blouse_color,Not Available
268312791,blouse_color,Red
268407252,blouse_color,Black
268438663,blouse_color,Multicolor
268551221,blouse_color,Not Available
268404455,blouse_color,Not Available
268298740,blouse_color,Black
268603396,blouse_color,Multicolor
268268903,blouse_color,Black
268396561,blouse_color,Black
268404606,blouse_color,Black
268134519,blouse_color,Not Available
268304813,blouse_color,Pink
268416119,blouse_color,Blue
268274711,blouse_color,Black
268441848,blouse_color,Pink
268459044,blouse_color,Beige
268405108,blouse_color,Red
268258670,blouse_color,Red
268451786,blouse_color,Not Available
268613350,blouse_color,Blue
268413689,blouse_color,Grey
268410909,blouse_color,Multicolor
268406730,blouse_color,Multicolor
268538704,blouse_color,Maroon
268417127,blouse_color,Pink
268395652,blouse_color,Purple
268438884,blouse_color,Black
268355817,blouse_color,Not Available
268144247,blouse_color,Green
268498919,blouse_color,Not Available
268420289,blouse_color,Multicolor
268407625,blouse_color,Blue
268405718,blouse_color,Blue
268419678,blouse_color,Multicolor
268114322,blouse_color,Red
268393845,blouse_color,White
268420258,blouse_color,Multicolor
268597913,blouse_color,White
268565250,blouse_color,Grey
268404477,blouse_color,Not Available
268248936,blouse_color,Red
268544088,blouse_color,Multicolor
268533862,blouse_color,Red
268511368,blouse_color,Not Available
268613290,blouse_color,White
268306500,blouse_color,Black
268280387,blouse_color,Blue
268441228,blouse_color,Pink
268468133,blouse_color,Multicolor
268571697,blouse_color,Blue
268322049,blouse_color,Pink
268563141,blouse_color,Black
268407336,blouse_color,Green
268340888,blouse_color,Blue
268558052,blouse_color,Red
268557460,blouse_color,Pink
268614929,blouse_color,Purple
268318915,blouse_color,Black
268556723,blouse_color,Multicolor
268390676,blouse_color,Purple
268572685,blouse_color,Red
268416992,blouse_color,Yellow
268572192,blouse_color,Not Available
268449438,blouse_color,Beige
268390282,blouse_color,Multicolor
268436579,blouse_color,Red
268546186,blouse_color,Nude
268565020,blouse_color,Beige
268514393,blouse_color,Yellow
268547868,blouse_color,Black
268380120,blouse_color,Silver
268265990,blouse_color,White
268395170,blouse_color,Pink
268397867,blouse_color,Not Available
268610733,blouse_color,Multicolor
268559718,blouse_color,Multicolor
268496472,blouse_color,Multicolor
268368832,blouse_color,Green
268381998,blouse_color,Grey
268298875,blouse_color,Multicolor
268451604,blouse_color,Red
268566799,blouse_color,Purple
268429597,blouse_color,White
268528940,blouse_color,Cream
268403571,blouse_color,Brown
268387893,blouse_color,Blue
268464237,blouse_color,Red
268435312,blouse_color,Not Available
268268091,blouse_color,Black
268276899,blouse_color,Brown
268144437,blouse_color,Green
268474933,blouse_color,Not Available
268383968,blouse_color,Red
268419294,blouse_color,Green
268298578,blouse_color,Pink
268400995,blouse_color,Multicolor
268374590,blouse_color,Green
268285998,blouse_color,Red
268379171,blouse_color,Grey
268455261,blouse_color,Grey
268551983,blouse_color,Not Available
268296001,blouse_color,Lavendar
268357279,blouse_color,Not Available
268267038,blouse_color,Black
268390420,blouse_color,Pink
268271018,blouse_color,Pink
268284244,blouse_color,White
268615040,blouse_color,Yellow
268268644,blouse_color,Black
268388837,blouse_color,Not Available
268437509,blouse_color,Not Available
268426414,blouse_color,Blue
268407379,blouse_color,Blue
268405510,blouse_color,Yellow
268597993,blouse_color,Red
268327387,blouse_color,Navy Blue
268248952,blouse_color,Not Available
268429619,blouse_color,Black
268296258,blouse_color,Black
268251009,blouse_color,Green
268461446,blouse_color,Pink
268035338,blouse_color,Not Available
268100479,blouse_color,Multicolor
268393774,blouse_color,Purple
268371687,blouse_color,Not Available
268402920,blouse_color,Maroon
268439982,blouse_color,Red
268314497,blouse_color,Black
268264776,blouse_color,Cream
268399293,blouse_color,Black
268022371,blouse_color,Black
268474800,blouse_color,Purple
268256805,blouse_color,Cream
268578472,blouse_color,Red
268437197,blouse_color,Pink
268426337,blouse_color,Blue
268535263,blouse_color,Multicolor
268544666,blouse_color,Blue
268407024,blouse_color,Pink
268399133,blouse_color,Blue
268575519,blouse_color,Peach
268426605,blouse_color,Multicolor
268383381,blouse_color,Not Available
268139050,blouse_color,Purple
268449730,blouse_color,Pink
268431352,blouse_color,Not Available
268554831,blouse_color,Black
268631916,blouse_color,Black
268550901,blouse_color,Navy Blue
268267176,blouse_color,Cream
268170793,blouse_color,Purple
268557196,blouse_color,Blue
268408569,blouse_color,Green
268365851,blouse_color,Red
268644666,blouse_color,Not Available
268524943,blouse_color,Beige
268397261,blouse_color,Multicolor
268541159,blouse_color,Green
268399763,blouse_color,Red
268409651,blouse_color,Multicolor
268257001,blouse_color,Multicolor
268433332,blouse_color,Black
268304831,blouse_color,Peach
268254347,blouse_color,Green
268251738,blouse_color,Maroon
268468480,blouse_color,Green
268524494,blouse_color,Red
268392050,blouse_color,Green
268545963,blouse_color,Multicolor
268477755,blouse_color,Red
268270184,blouse_color,Multicolor
268397350,blouse_color,Multicolor
268298992,blouse_color,Not Available
268376269,blouse_color,Pink
268372743,blouse_color,Red
268400683,blouse_color,White
268419699,blouse_color,Multicolor
268530869,blouse_color,Green
268128593,blouse_color,Red
268384388,blouse_color,Blue
268432547,blouse_color,Not Available
268373579,blouse_color,Yellow
268544760,blouse_color,Green
268522294,blouse_color,Red
268446716,blouse_color,Black
268610490,blouse_color,Multicolor
268580465,blouse_color,Not Available
268472003,blouse_color,Multicolor
268275534,blouse_color,White
268468135,blouse_color,Multicolor
268145263,blouse_color,Purple
268603195,blouse_color,Not Available
268495073,blouse_color,Multicolor
268421226,blouse_color,Multicolor
268441115,blouse_color,Beige
268434048,blouse_color,Not Available
268501948,blouse_color,Not Available
268619534,blouse_color,Grey
268374034,blouse_color,Not Available
268391525,blouse_color,Green
268412214,blouse_color,Black
268408421,blouse_color,Multicolor
268470251,blouse_color,Not Available
268558513,blouse_color,Pink
268268731,blouse_color,Black
268412982,blouse_color,Multicolor
268287611,blouse_color,Pink
268345619,blouse_color,Not Available
268301999,blouse_color,Pink
268320909,blouse_color,Green
268365415,blouse_color,Not Available
268282364,blouse_color,White
268423839,blouse_color,Green
268381685,blouse_color,Not Available
268368685,blouse_color,Pink
268546109,blouse_color,Grey
268433330,blouse_color,Red
268342824,blouse_color,Green
268370369,blouse_color,Pink
268439214,blouse_color,Green
268495427,blouse_color,Blue
268289259,blouse_color,Black
268327983,blouse_color,Not Available
268568454,blouse_color,Pink
268271992,blouse_color,White
268270722,blouse_color,Maroon
268428865,blouse_color,Multicolor
268498995,blouse_color,Not Available
268490077,blouse_color,Maroon
268445533,blouse_color,Orange
268406374,blouse_color,Multicolor
268404450,blouse_color,Black
268428719,blouse_color,Not Available
268433128,blouse_color,White
268249755,blouse_color,Blue
268423879,blouse_color,Multicolor
268552072,blouse_color,Black
268598119,blouse_color,Pink
268468802,blouse_color,Multicolor
268384439,blouse_color,Multicolor
268397761,blouse_color,Red
268566956,blouse_color,Maroon
268267112,blouse_color,Beige
268288710,blouse_color,Not Available
268271126,blouse_color,Not Available
268323104,blouse_color,Red
268318552,blouse_color,Not Available
268435342,blouse_color,Navy Blue
268550096,blouse_color,Purple
268423982,blouse_color,Not Available
268501715,blouse_color,Not Available
268612924,blouse_color,Maroon
268271838,blouse_color,Black
268497474,blouse_color,Not Available
268408613,blouse_color,Blue
268568795,blouse_color,Not Available
268436477,blouse_color,Black
268356371,blouse_color,Not Available
268452491,blouse_color,Yellow
268365923,blouse_color,Not Available
268333846,blouse_color,Not Available
268285456,blouse_color,Not Available
268576535,blouse_color,Black
268413157,blouse_color,Not Available
268610841,blouse_color,Not Available
268394652,blouse_color,Green
268605815,blouse_color,Not Available
268277679,blouse_color,White
268317476,blouse_color,Not Available
268434782,blouse_color,Purple
268611197,blouse_color,Cream
268165947,blouse_color,Yellow
268564490,blouse_color,Pink
268611363,blouse_color,Maroon
268576995,blouse_color,Not Available
268569614,blouse_color,Not Available
268441970,blouse_color,Blue
268463289,blouse_color,Green
268568662,blouse_color,Green
268563862,blouse_color,Not Available
268385498,blouse_color,Black
268451441,blouse_color,Not Available
268433480,blouse_color,Black
268380283,blouse_color,Maroon
268333388,blouse_color,Pink
268433259,blouse_color,Red
268410704,blouse_color,Navy Blue
268260088,blouse_color,Silver
268374006,blouse_color,Pink
268449440,blouse_color,Yellow
268346584,blouse_color,Red
268408141,blouse_color,Green
268323040,blouse_color,Not Available
268298943,blouse_color,Pink
268402429,blouse_color,Black
268541180,blouse_color,Not Available
268249160,blouse_color,Blue
268318766,blouse_color,Black
268169140,blouse_color,Beige
268291202,blouse_color,Red
268574955,blouse_color,Red
268555908,blouse_color,Not Available
268569736,blouse_color,Black
268296402,blouse_color,Black
268374499,blouse_color,Multicolor
268549776,blouse_color,Not Available
268497592,blouse_color,Not Available
268565192,blouse_color,Blue
268272213,blouse_color,Purple
268286032,blouse_color,Red
268279056,blouse_color,Red
268468515,blouse_color,Multicolor
268423112,blouse_color,Multicolor
268419916,blouse_color,Multicolor
268413595,blouse_color,White
268346296,blouse_color,Not Available
268289823,blouse_color,Cream
268272231,blouse_color,Not Available
268422261,blouse_color,Red
268112871,blouse_color,Not Available
268427696,blouse_color,Black
268325479,blouse_color,Not Available
268324026,blouse_color,Green
268286696,blouse_color,Not Available
268392613,blouse_color,Not Available
268427317,blouse_color,Grey
268481386,blouse_color,Pink
268551013,blouse_color,Yellow
268356794,blouse_color,Brown
268434502,blouse_color,Red
268386730,blouse_color,Not Available
268352785,blouse_color,Not Available
268402180,blouse_color,Black
268560421,blouse_color,Multicolor
268404890,blouse_color,Multicolor
268347950,blouse_color,Not Available
268387668,blouse_color,Multicolor
268349925,blouse_color,Black
268368733,blouse_color,Black
268392809,blouse_color,Pink
268421921,blouse_color,Multicolor
268286004,blouse_color,Grey
268430839,blouse_color,Not Available
268404979,blouse_color,Black
268405322,blouse_color,Pink
268468234,blouse_color,Not Available
268392006,blouse_color,Red
268434478,blouse_color,Purple
268393556,blouse_color,Multicolor
268435161,blouse_color,Pink
268142041,blouse_color,Green
268327345,blouse_color,Not Available
268559139,blouse_color,Not Available
268280445,blouse_color,Purple
268319949,blouse_color,Red
268560101,blouse_color,Not Available
268448115,blouse_color,Not Available
268249202,blouse_color,Not Available
268298082,blouse_color,White
268426027,blouse_color,Black
268449814,blouse_color,Red
268537736,blouse_color,Black
268414353,blouse_color,White
268302820,blouse_color,Black
268388953,blouse_color,Brown
268324043,blouse_color,Not Available
268384110,blouse_color,Pink
268416771,blouse_color,Grey
268215531,blouse_color,Purple
268416718,blouse_color,Red
268377392,blouse_color,Pink
268409921,blouse_color,Beige
268605060,blouse_color,Not Available
268330306,blouse_color,Black
268457334,blouse_color,Not Available
268412541,blouse_color,Mustard
268370818,blouse_color,White
268491320,blouse_color,Purple
268446465,blouse_color,Not Available
268444769,blouse_color,Blue
268382449,blouse_color,Red
268432948,blouse_color,Black
268558418,blouse_color,Green
268434489,blouse_color,Black
268281517,blouse_color,Pink
268490398,blouse_color,Red
268359451,blouse_color,Not Available
268522460,blouse_color,Multicolor
268308720,blouse_color,Blue
268449124,blouse_color,Green
268429658,blouse_color,White
268460260,blouse_color,Peach
268254125,blouse_color,Not Available
268319300,blouse_color,Blue
268403258,blouse_color,Maroon
268618589,blouse_color,Yellow
268314163,blouse_color,Maroon
268459328,blouse_color,Green
268249070,blouse_color,Pink
268599597,blouse_color,Multicolor
268571569,blouse_color,Black
268575310,blouse_color,Blue
268387692,blouse_color,Beige
268381305,blouse_color,Pink
268604857,blouse_color,Multicolor
268567882,blouse_color,Not Available
268331337,blouse_color,Not Available
268382877,blouse_color,Red
268565111,blouse_color,Maroon
268051111,blouse_color,Blue
268573219,blouse_color,Blue
268277959,blouse_color,Purple
268549832,blouse_color,Not Available
268349060,blouse_color,Multicolor
268552994,blouse_color,Rust
268263667,blouse_color,Blue
268350839,blouse_color,Green
268376029,blouse_color,Multicolor
268422366,blouse_color,Black
268405731,blouse_color,Black
268270626,blouse_color,Black
268235933,blouse_color,Multicolor
268468205,blouse_color,Multicolor
268470440,blouse_color,Multicolor
268544729,blouse_color,Not Available
268428052,blouse_color,Grey
268399058,blouse_color,Blue
268468546,blouse_color,Blue
268465874,blouse_color,Yellow
268439044,blouse_color,Green
268407672,blouse_color,Multicolor
268278572,blouse_color,Green
268423746,blouse_color,Blue
268251657,blouse_color,Maroon
268294101,blouse_color,Yellow
268553359,blouse_color,Green
268387550,blouse_color,Red
268535338,blouse_color,Not Available
268358698,blouse_color,Not Available
268613293,blouse_color,Orange
268420812,blouse_color,Multicolor
268299357,blouse_color,Red
268509793,blouse_color,Pink
268267074,blouse_color,Blue
268567394,blouse_color,Maroon
268412925,blouse_color,Yellow
268277094,blouse_color,White
268372098,blouse_color,Not Available
268430365,blouse_color,Teal
268256590,blouse_color,Not Available
268382548,blouse_color,Not Available
268435977,blouse_color,Black
268446131,blouse_color,Not Available
268317207,blouse_color,Purple
268280871,blouse_color,White
268434465,blouse_color,Purple
268400089,blouse_color,Green
268433513,blouse_color,Maroon
268377245,blouse_color,Purple
268426216,blouse_color,Black
268422432,blouse_color,Purple
268497432,blouse_color,Brown
268435394,blouse_color,Black
268487111,blouse_color,Brown
268525465,blouse_color,Not Available
268354642,blouse_color,Yellow
268327422,blouse_color,Grey
268278389,blouse_color,White
268420207,blouse_color,Blue
268405241,blouse_color,Multicolor
268250458,blouse_color,Blue
268367444,blouse_color,Not Available
268366839,blouse_color,Pink
268428722,blouse_color,Multicolor
268352386,blouse_color,Not Available
268401828,blouse_color,Multicolor
268378735,blouse_color,Blue
268253270,blouse_color,Purple
268398306,blouse_color,White
268372678,blouse_color,Pink
268411101,blouse_color,Green
268148038,blouse_color,Red
268432560,blouse_color,Navy Blue
268619373,blouse_color,Grey
268469519,blouse_color,Multicolor
268459433,blouse_color,Navy Blue
268399580,blouse_color,Red
268322071,blouse_color,Yellow
268406695,blouse_color,Multicolor
268611167,blouse_color,Pink
268548370,blouse_color,Green
268277588,blouse_color,White
268545681,blouse_color,Navy Blue
268531668,blouse_color,Not Available
268403180,blouse_color,Peach
268394337,blouse_color,Multicolor
268438938,blouse_color,Blue
268386071,blouse_color,Multicolor
268376706,blouse_color,Purple
268051504,blouse_color,Pink
268408563,blouse_color,Black
268570789,blouse_color,Not Available
268428845,blouse_color,White
268270483,blouse_color,Not Available
268410521,blouse_color,Multicolor
268615113,blouse_color,Pink
268390118,blouse_color,Yellow
268368232,blouse_color,Not Available
268562481,blouse_color,Pink
268570721,blouse_color,Green
268250156,blouse_color,Green
268448085,blouse_color,Not Available
268396088,blouse_color,Brown
268272397,blouse_color,Pink
268566820,blouse_color,Pink
268571596,blouse_color,Multicolor
268613372,blouse_color,Pink
268611045,blouse_color,Pink
268405684,blouse_color,Blue
268143237,blouse_color,Not Available
268451355,blouse_color,Not Available
268439474,blouse_color,Purple
268253419,blouse_color,Green
268406228,blouse_color,Multicolor
268568776,blouse_color,Pink
268400065,blouse_color,Red
268471398,blouse_color,Not Available
268461485,blouse_color,Navy Blue
268549985,blouse_color,Red
268530105,blouse_color,Beige
268566635,blouse_color,Pink
268428582,blouse_color,Multicolor
268376786,blouse_color,Maroon
268420323,blouse_color,Not Available
268308703,blouse_color,Blue
268419492,blouse_color,Black
268409834,blouse_color,Not Available
268324887,blouse_color,Not Available
268420391,blouse_color,Not Available
268426275,blouse_color,Purple
268384169,blouse_color,Brown
268481268,blouse_color,Not Available
268558079,blouse_color,Pink
268440835,blouse_color,Multicolor
268579535,blouse_color,Pink
268614219,blouse_color,Grey
268497897,blouse_color,Not Available
268464134,blouse_color,Yellow
268382409,blouse_color,Black
268401080,blouse_color,Black
268491245,blouse_color,Navy Blue
268565131,blouse_color,Orange
268320926,blouse_color,Gold
268311473,blouse_color,Purple
268558535,blouse_color,Black
268366109,blouse_color,Blue
268523509,blouse_color,Pink
268464013,blouse_color,Multicolor
268414291,blouse_color,Not Available
268419800,blouse_color,Red
268574608,blouse_color,Green
268296331,blouse_color,Lavendar
268394434,blouse_color,Not Available
268420332,blouse_color,Red
268603689,blouse_color,Multicolor
268417655,blouse_color,White
268266679,blouse_color,Yellow
268254672,blouse_color,Blue
268377438,blouse_color,Pink
268324048,blouse_color,Not Available
268403698,blouse_color,Black
268428594,blouse_color,Red
268470122,blouse_color,Not Available
268256858,blouse_color,Not Available
268558380,blouse_color,Black
268429557,blouse_color,Green
268435748,blouse_color,Red
268597377,blouse_color,Red
268401467,blouse_color,Not Available
268404108,blouse_color,Pink
268604890,blouse_color,Grey
268389667,blouse_color,Black
268565004,blouse_color,Blue
268428479,blouse_color,Multicolor
268434970,blouse_color,White
268366157,blouse_color,Maroon
268467845,blouse_color,Pink
268551374,blouse_color,Purple
268363315,blouse_color,Maroon
268408201,blouse_color,Multicolor
268104098,blouse_color,Yellow
268318729,blouse_color,Black
268597384,blouse_color,Not Available
268487652,blouse_color,Red
268528048,blouse_color,Green
268560150,blouse_color,Beige
268382175,blouse_color,Red
268322020,blouse_color,Brown
268477525,blouse_color,Not Available
268421763,blouse_color,Purple
268413124,blouse_color,Pink
268410383,blouse_color,Multicolor
268260768,blouse_color,Not Available
268380105,blouse_color,Not Available
268422772,blouse_color,Multicolor
268302792,blouse_color,Black
268556784,blouse_color,Black
268605854,blouse_color,Purple
268397008,blouse_color,Red
268396429,blouse_color,Blue
268597995,blouse_color,White
268322042,blouse_color,Black
268209424,blouse_color,Blue
268562143,blouse_color,Blue
268360559,blouse_color,Red
268381675,blouse_color,Not Available
268568012,blouse_color,Maroon
268579171,blouse_color,White
268131318,blouse_color,Teal
268456273,blouse_color,Black
268430809,blouse_color,Pink
268428858,blouse_color,Maroon
268307120,blouse_color,White
268237543,blouse_color,Red
268447508,blouse_color,Green
268316666,blouse_color,Multicolor
268578312,blouse_color,Blue
268561941,blouse_color,Pink
268467996,blouse_color,Red
268556246,blouse_color,Green
268276859,blouse_color,Not Available
268574715,blouse_color,Purple
268332077,blouse_color,Purple
268430739,blouse_color,White
268553740,blouse_color,Not Available
268465053,blouse_color,Multicolor
268285895,blouse_color,Pink
268376364,blouse_color,Pink
268455878,blouse_color,Not Available
268346482,blouse_color,Pink
268545933,blouse_color,White
268254145,blouse_color,Multicolor
268392426,blouse_color,Black
268169111,blouse_color,Purple
268319926,blouse_color,Pink
268397478,blouse_color,Green
268415708,blouse_color,Navy Blue
268622662,blouse_color,Black
268394161,blouse_color,Blue
268575510,blouse_color,Purple
268546178,blouse_color,Black
268499125,blouse_color,White
268393864,blouse_color,Black
268499287,blouse_color,Red
268393135,blouse_color,Yellow
268428743,blouse_color,Multicolor
268306515,blouse_color,Black
268414812,blouse_color,Grey
268405845,blouse_color,White
268402443,blouse_color,Red
268547922,blouse_color,Yellow
268272523,blouse_color,Yellow
268419991,blouse_color,Pink
268387986,blouse_color,Blue
268528260,blouse_color,Navy Blue
268606757,blouse_color,Multicolor
268414150,blouse_color,Red
268548198,blouse_color,Pink
268390554,blouse_color,Yellow
268544792,blouse_color,Pink
268605332,blouse_color,Multicolor
268546477,blouse_color,Black
268385493,blouse_color,Red
268415468,blouse_color,Green
268373742,blouse_color,Purple
268253010,blouse_color,Pink
268467801,blouse_color,Green
268393101,blouse_color,Red
268393059,blouse_color,Black
268258662,blouse_color,Black
268159774,blouse_color,Not Available
268546065,blouse_color,Not Available
268404601,blouse_color,Not Available
268550011,blouse_color,Pink
268383876,blouse_color,Yellow
268482193,blouse_color,Not Available
268615669,blouse_color,Brown
268481514,blouse_color,Not Available
268575546,blouse_color,Not Available
268385944,blouse_color,Purple
268261375,blouse_color,Pink
268263368,blouse_color,Black
268277125,blouse_color,Red
268258279,blouse_color,Not Available
268569500,blouse_color,Green
268448296,blouse_color,Green
268097430,blouse_color,Green
268472432,blouse_color,Purple
268281028,blouse_color,Blue
268271588,blouse_color,Black
268433868,blouse_color,Green
268367894,blouse_color,Green
268254163,blouse_color,Purple
268530676,blouse_color,Black
268368614,blouse_color,Maroon
268382860,blouse_color,Not Available
268408171,blouse_color,Green
268022868,blouse_color,Not Available
268262960,blouse_color,Black
268339212,blouse_color,Teal
268375901,blouse_color,Blue
268488814,blouse_color,Purple
268597356,blouse_color,White
268246536,blouse_color,Not Available
268274274,blouse_color,Black
268165100,blouse_color,Maroon
268473525,blouse_color,Red
268251910,blouse_color,Blue
268340914,blouse_color,Blue
268355807,blouse_color,Not Available
268575080,blouse_color,Not Available
268413917,blouse_color,Pink
268560423,blouse_color,Green
268255345,blouse_color,Not Available
268476948,blouse_color,Not Available
268135003,blouse_color,Black
268553577,blouse_color,Not Available
268404156,blouse_color,Yellow
268603676,blouse_color,Pink
268257164,blouse_color,Pink
268428511,blouse_color,Maroon
268397486,blouse_color,Multicolor
268376405,blouse_color,Not Available
268551711,blouse_color,Pink
268190795,blouse_color,Not Available
268467937,blouse_color,Red
268437570,blouse_color,Black
268443039,blouse_color,Cream
268409696,blouse_color,Blue
268422463,blouse_color,Not Available
268426966,blouse_color,Blue
268646169,blouse_color,Not Available
268286505,blouse_color,Peach
268548335,blouse_color,Blue
268246984,blouse_color,Multicolor
268612426,blouse_color,Not Available
268472701,blouse_color,Blue
268414473,blouse_color,Navy Blue
268302350,blouse_color,Blue
268448701,blouse_color,Green
268163517,blouse_color,Blue
268290273,blouse_color,Black
268288801,blouse_color,Not Available
268316758,blouse_color,Green
268495052,blouse_color,Not Available
268467077,blouse_color,Not Available
268462750,blouse_color,Pink
268434793,blouse_color,Black
268298174,blouse_color,Green
268410294,blouse_color,Multicolor
268576555,blouse_color,Brown
268361141,blouse_color,Green
268434480,blouse_color,Red
268504668,blouse_color,Green
268287944,blouse_color,Not Available
268464675,blouse_color,Not Available
268280346,blouse_color,Black
268296149,blouse_color,Pink
268525625,blouse_color,Not Available
268023790,blouse_color,Not Available
268273403,blouse_color,Multicolor
268563090,blouse_color,Multicolor
268323454,blouse_color,Not Available
268565413,blouse_color,Red
268471482,blouse_color,Not Available
268089678,blouse_color,Yellow
268444070,blouse_color,Not Available
268551216,blouse_color,Pink
268406548,blouse_color,Not Available
268144239,blouse_color,Purple
268274382,blouse_color,Not Available
268448781,blouse_color,Teal
268300334,blouse_color,Navy Blue
268567919,blouse_color,Pink
268573614,blouse_color,Green
268584702,blouse_color,White
268246535,blouse_color,Not Available
268569086,blouse_color,Not Available
268390027,blouse_color,White
268606458,blouse_color,Multicolor
268425807,blouse_color,Red
268546033,blouse_color,Not Available
268414774,blouse_color,Black
268371248,blouse_color,Purple
268403305,blouse_color,Red
268454630,blouse_color,Black
268275126,blouse_color,Grey
268558185,blouse_color,Red
268392078,blouse_color,Not Available
268427391,blouse_color,Blue
268272784,blouse_color,Black
268573756,blouse_color,Pink
268392983,blouse_color,Purple
268435306,blouse_color,Not Available
268395949,blouse_color,Red
268481912,blouse_color,Purple
268403600,blouse_color,Multicolor
268577922,blouse_color,Not Available
268254028,blouse_color,Pink
268460366,blouse_color,Green
268357288,blouse_color,Yellow
268567023,blouse_color,Not Available
268428831,blouse_color,Orange
268409907,blouse_color,Not Available
268458919,blouse_color,Blue
268468590,blouse_color,Black
268475540,blouse_color,Not Available
268501984,blouse_color,Not Available
268367929,blouse_color,Pink
268296279,blouse_color,Red
268323468,blouse_color,Red
268415953,blouse_color,Multicolor
268532019,blouse_color,Not Available
268482026,blouse_color,Black
268483353,blouse_color,Yellow
268396294,blouse_color,Maroon
268322823,blouse_color,Blue
268273429,blouse_color,Pink
268563752,blouse_color,Pink
268362435,blouse_color,Green
268270948,blouse_color,Pink
268255116,blouse_color,Pink
268403408,blouse_color,Green
